100.615	106.6
102.568	105.6
104.518	107
106.471	101.8
108.423	102.8
110.372	105.2
112.323	100.6
114.272	98.4
116.222	99.2
118.172	100
120.12	100.8
122.069	97.2
124.015	99.2
125.964	102.4
127.91	99
129.857	102.8
131.802	101.4
133.749	96.2
135.693	96
137.639	98
139.582	93.4
141.527	99.6
143.47	98.6
145.414	95.8
147.356	92.6
149.297	91.6
151.24	94.2
153.181	89.8
155.123	90
157.063	93
159.002	92.6
160.943	91.4
162.881	89.8
164.82	85.8
166.759	95
168.697	87.8
170.634	88.2
172.57	91.2
174.508	89.8
176.444	87.8
178.379	90.4
180.314	86.8
182.249	91.4
184.185	88.4
186.118	88.8
188.052	88.8
189.985	95
191.917	86.4
193.849	92.2
195.781	89
197.714	92.8
199.645	92
201.575	85.6
203.505	91.2
205.435	91.4
207.364	86
209.293	89.2
211.222	88
213.15	87
215.077	86.4
217.005	82.4
218.931	90.4
220.858	87.8
222.784	90.6
224.71	90.6
226.635	86.4
228.558	89.8
230.482	87.8
232.406	87.4
234.33	90.6
236.253	86
238.176	88.4
240.098	89.2
242.018	87
243.94	81.6
245.861	87
247.782	86
249.701	82.6
251.621	87
253.54	85.2
255.46	76.2
257.376	85.6
259.295	87.8
261.213	85.6
263.129	84.4
265.046	86.2
266.963	85.6
268.877	85.6
270.793	87.6
272.707	81.8
274.622	84.4
276.537	84.8
278.45	86
280.364	91.4
282.275	86.4
284.189	88
286.1	88.4
288.012	88.6
289.922	83.4
291.834	84.4
293.743	85.6
295.654	86.8
297.563	87.4
299.471	88.4
301.38	86.8
303.288	85.4
305.197	81.4
307.103	82
309.009	81
310.917	82
312.823	83.2
314.728	78.6
316.634	79.2
318.538	81.2
320.442	77.8
322.345	75
324.251	82.4
326.153	81.2
328.055	77.8
329.957	80
331.859	81.8
333.762	83.2
335.662	74.8
337.563	77.4
339.462	77
341.362	82
343.261	83
345.16	81.6
347.058	81.4
348.958	83.2
350.855	79
352.752	79.8
354.649	80
356.545	80.8
358.441	84
360.337	79.4
362.232	82.8
364.127	80.6
366.019	84
367.913	83.2
369.807	83
371.7	82.6
373.593	83.8
375.485	85.8
377.377	86.6
379.269	83.2
381.158	87.8
383.049	83.8
384.94	85.2
386.83	89.2
388.719	84.6
390.607	91
392.496	91.4
394.384	92
396.272	90.6
398.158	95.6
400.045	93
401.932	95
403.817	94.2
405.703	95.6
407.587	94.6
409.472	96.4
411.357	101.4
413.24	97.8
415.124	104.4
417.006	107.8
418.89	106
420.771	101.4
422.654	108.6
424.534	106.4
426.416	110
428.295	110
430.177	111.6
432.055	114.8
433.936	117
435.814	119.8
437.691	124.4
439.571	126
441.448	134.4
443.326	132.6
445.202	133.4
447.078	138.6
448.953	143.8
450.83	145.6
452.705	145.6
454.579	150
456.455	141.2
458.328	150.4
460.201	153.6
462.074	149.6
463.946	145.8
465.82	145.2
467.691	137.4
469.563	140.8
471.433	134.6
473.304	132.4
475.174	127.2
477.043	133.2
478.912	124
480.781	119.4
482.65	117.6
484.518	115.2
486.385	116.4
488.253	114.4
490.12	111.4
491.986	110
493.852	106.6
495.718	103.8
497.583	109
499.448	102.6
501.313	98
503.177	103
505.041	99
506.902	97.6
508.766	95.4
510.628	95
512.491	98
514.353	94.2
516.212	96.8
518.073	93.8
519.934	92.6
521.793	93.6
523.653	95.4
525.512	88.6
527.37	90
529.229	87.4
531.087	93.6
532.943	89.4
534.801	88
536.659	93
538.514	84
540.37	85.2
542.224	89
544.08	88.6
545.934	85.6
547.789	85.8
549.642	85.2
551.496	89.6
553.348	87.6
555.2	87.6
557.053	85
558.904	87.4
560.756	84.4
562.607	86.8
564.456	83.8
566.308	86
568.157	83.6
570.005	87.4
571.856	82.8
573.703	84.4
575.551	85.8
577.398	81
579.247	86
581.093	84.2
582.939	83.6
584.785	86.8
586.63	81.8
588.475	85.4
590.319	86.2
592.166	80.6
594.009	78.4
595.853	83.6
597.696	80.6
599.538	77.2
601.381	74.8
603.222	79.4
605.064	81.8
606.905	79.4
608.746	77.6
610.586	77
612.426	74
614.264	77
616.103	73
617.942	75.6
619.781	74
621.619	72.4
623.457	71.6
625.294	71.8
627.129	72.6
628.966	70
630.802	69.2
632.638	74.4
634.471	68.2
636.307	66
638.141	67.4
639.974	64.2
641.808	63.6
643.642	63
645.473	64.2
647.306	64.2
649.137	61.4
650.969	59.2
652.801	62.8
654.63	58.2
656.461	60.6
658.29	58.8
660.12	55.6
661.948	55.4
663.778	54.8
665.605	57.6
667.432	55.6
669.261	49.6
671.087	51
672.915	49.4
674.74	51.6
676.565	50.6
678.392	51.2
680.216	49.8
682.04	47.8
683.864	44.8
685.689	45.6
687.512	47.2
689.334	43.2
691.156	41.6
692.978	41.6
694.801	43.4
696.622	40.4
698.443	40.8
700.263	41.2
702.083	40
703.903	40.2
705.722	37.8
707.541	39.8
709.359	38.6
711.177	40.2
712.995	37.2
714.813	35.4
716.629	38.6
718.446	37.4
720.262	37.4
722.078	35.8
723.894	35.2
725.709	40.2
727.522	36.8
729.336	33.2
731.15	35.2
732.964	34.6
734.777	35.8
736.588	32.6
738.401	34
740.213	35
742.023	36.2
743.835	35.6
745.646	38
747.455	32.6
749.265	33.2
751.075	32.8
752.883	34.6
754.692	33.2
756.499	37.8
758.308	31.8
760.114	42.6
761.922	33
763.727	34.8
765.535	31
767.339	32.4
769.146	29.6
770.95	32.4
772.756	32.2
774.559	29
776.362	30.4
778.167	32.4
779.969	29.4
781.771	31.2
783.575	27.8
785.376	31.6
787.177	29.6
788.977	33
790.777	31.4
792.579	28.8
794.378	26.8
796.178	32.4
797.976	28.4
