3002.58	385.795
3000.94	350.723
2999.3	339.999
2997.66	338.425
2996.02	370.385
2994.38	345.947
2992.74	367.229
2991.1	374.794
2989.45	393.019
2987.81	339.653
2986.17	341.126
2984.53	357.826
2982.89	334.937
2981.24	357.722
2979.6	333.318
2977.96	354.574
2976.32	359.087
2974.67	365.12
2973.03	362.025
2971.39	337.638
2969.74	363.44
2968.1	352.744
2966.45	366.374
2964.81	360.241
2963.16	378.426
2961.52	366.214
2959.87	352.487
2958.23	340.282
2956.58	340.233
2954.93	326.515
2953.29	326.468
2951.64	315.792
2949.99	329.408
2948.35	341.503
2946.7	332.348
2945.05	364.163
2943.4	356.525
2941.76	342.82
2940.11	329.12
2938.46	329.072
2936.81	316.894
2935.16	325.944
2933.51	328.928
2931.86	365.254
2930.21	312.164
2928.56	339.39
2926.91	322.677
2925.26	308.998
2923.61	304.409
2921.96	333.135
2920.31	311.89
2918.66	308.817
2917.01	329.962
2915.35	317.807
2913.7	343.485
2912.05	319.228
2910.4	322.206
2908.74	304.01
2907.09	294.892
2905.44	323.577
2903.78	309.924
2902.13	308.367
2900.48	308.322
2898.82	329.433
2897.17	329.385
2895.51	348.976
2893.86	274.911
2892.2	326.22
2890.55	305.032
2888.89	329.145
2887.23	335.135
2885.58	316.973
2883.92	310.89
2882.27	313.863
2880.61	316.835
2878.95	295.669
2877.29	306.184
2875.64	343.841
2873.98	312.126
2872.32	263.836
2870.66	287.916
2869	330.076
2867.34	314.958
2865.68	286.283
2864.02	326.918
2862.36	328.376
2860.71	311.761
2859.04	320.751
2857.38	317.693
2855.72	319.152
2854.06	293.517
2852.4	325.079
2850.74	320.517
2849.08	288.874
2847.42	317.414
2845.75	290.294
2844.09	312.81
2842.43	305.246
2840.77	318.732
2839.1	308.163
2837.44	279.561
2835.78	317.09
2834.11	333.572
2832.45	320.002
2830.78	292.917
2829.12	328.92
2827.46	300.339
2825.79	322.818
2824.13	300.251
2822.46	310.715
2820.79	333.182
2819.13	297.119
2817.46	324.082
2815.8	316.534
2814.13	293.988
2812.46	296.945
2810.79	313.396
2809.13	305.854
2807.46	277.327
2805.79	284.78
2804.12	290.733
2802.45	302.678
2800.79	262.182
2799.12	296.597
2797.45	314.527
2795.78	323.466
2794.11	293.473
2792.44	296.424
2790.77	294.884
2789.1	279.874
2787.43	315.747
2785.76	299.243
2784.09	293.215
2782.41	299.155
2780.74	300.607
2779.07	278.133
2777.4	282.577
2775.73	276.556
2774.05	281
2772.38	300.387
2770.71	270.458
2769.03	297.311
2767.36	279.342
2765.69	298.717
2764.01	274.78
2762.34	279.219
2760.66	265.742
2758.99	262.717
2757.31	271.634
2755.64	288.009
2753.96	289.459
2752.29	273.006
2750.61	299.815
2748.94	277.4
2747.26	263.939
2745.58	247.5
2743.9	278.769
2742.23	286.181
2740.55	262.294
2738.87	262.256
2737.19	266.687
2735.52	259.199
2733.84	250.225
2732.16	263.591
2730.48	284.398
2728.8	266.491
2727.12	269.429
2725.44	267.902
2723.76	282.744
2722.08	290.142
2720.4	266.296
2718.72	266.257
2717.04	246.884
2715.36	255.77
2713.68	264.653
2711.99	266.101
2710.31	240.793
2708.63	258.592
2706.95	246.667
2705.27	255.545
2703.58	243.623
2701.9	261.411
2700.22	265.828
2698.53	277.668
2696.85	233.088
2695.16	250.867
2693.48	255.282
2691.8	249.309
2690.11	253.724
2688.43	234.4
2686.74	240.299
2685.05	262.511
2683.37	260.989
2681.68	235.745
2680	237.193
2678.31	243.087
2676.62	254.908
2674.94	245.98
2673.25	229.646
2671.56	248.87
2669.87	247.353
2668.18	219.178
2666.5	254.683
2664.81	227.997
2663.12	232.404
2661.43	248.651
2659.74	230.856
2658.05	253.017
2656.36	238.186
2654.67	251.463
2652.98	224.805
2651.29	242.517
2649.6	220.303
2647.91	239.489
2646.22	240.932
2644.52	237.941
2642.83	226.084
2641.14	242.303
2639.45	233.404
2637.76	225.985
2636.06	239.243
2634.37	221.489
2632.68	205.216
2630.98	225.852
2629.29	231.723
2627.59	228.737
2625.9	237.556
2624.21	240.472
2622.51	243.387
2620.82	212.379
2619.12	227.094
2617.43	259.498
2615.73	266.831
2614.03	215.202
2612.34	244.646
2610.64	231.348
2608.94	228.367
2607.25	210.656
2605.55	215.044
2603.85	223.849
2602.15	220.871
2600.46	231.144
2598.76	234.054
2597.06	238.435
2595.36	225.156
2593.66	208.937
2591.96	226.561
2590.26	213.289
2588.56	230.906
2586.86	227.931
2585.16	236.719
2583.46	201.402
2581.76	219.011
2580.06	211.631
2578.36	216.008
2576.66	238.014
2574.95	214.475
2573.25	204.162
2571.55	207.069
2569.85	208.507
2568.14	227.562
2566.44	221.657
2564.74	195.206
2563.03	223.059
2561.33	208.354
2559.63	214.191
2557.92	218.56
2556.22	219.995
2554.51	206.765
2552.81	211.133
2551.1	211.102
2549.4	219.865
2547.69	199.315
2545.98	203.682
2544.28	219.768
2542.57	181.648
2540.87	225.562
2539.16	207.955
2537.45	185.961
2535.74	196.182
2534.04	196.153
2532.33	199.051
2530.62	229.753
2528.91	201.919
2527.2	213.593
2525.49	206.247
2523.78	193.054
2522.07	229.584
2520.36	191.535
2518.65	213.435
2516.94	214.865
2515.23	222.141
2513.52	220.647
2511.81	192.855
2510.1	214.739
2508.39	207.404
2506.68	219.057
2504.96	213.184
2503.25	192.713
2501.54	208.742
2499.83	189.737
2498.11	213.058
2496.4	204.272
2494.69	198.406
2492.97	188.167
2491.26	185.222
2489.54	193.944
2487.83	224.534
2486.11	179.309
2484.4	199.688
2482.68	192.372
2480.97	192.344
2479.25	193.772
2477.53	206.854
2475.82	180.607
2474.1	218.444
2472.38	189.29
2470.67	200.909
2468.95	158.665
2467.23	206.671
2465.51	181.902
2463.8	196.425
2462.08	205.125
2460.36	171.639
2458.64	196.338
2456.92	183.222
2455.2	191.918
2453.48	186.075
2451.76	207.85
2450.04	184.567
2448.32	177.274
2446.6	187.418
2444.88	172.864
2443.16	197.53
2441.44	194.596
2439.71	197.471
2437.99	194.539
2436.27	190.155
